X,Y,Z
10026.4,22162.658,51.443
11514.935,24902.863,1.568
12070.303,19270.785,21.273
13034.116,27311.93,314.599
14552.748,15487.641,178.704
16339.334,27969.047,148.028
16390.66,16688.191,115.622
5210.542,14199.186,59.551
5402.848,16535.318,9.395
5373.286,20604.174,77.028
6820.962,21330.17,2.592
7417.26,14811.349,17.109
8271.787,18792.242,82.916
8215.195,21547.318,71.75
9990.985,19478.66,-49.097
11975.717,19908.436,176.034
12694.895,17753.039,80.044
13816.535,27727.877,144.826
14998.292,25508.379,-33.961
15769.163,26419.807,26.838
16375.167,27279.416,46.425
6086.849,20372.307,193.401
7233.703,23244.262,33.306
7863.794,15232.222,33.631
8502.476,23609.289,5.855
11417.606,19638.043,10.133
11566.604,23111.617,100.277
12659.922,17357.764,-30.171
13282.448,22208.934,50.805
14007.389,26859.889,13.361
14275.881,22632.98,210.295
15780.488,26350.936,-15.977
16066.8,23742.584,51.521
16593.391,21916.729,93.803
5017.986,18008.127,138.29
6766.817,23340.371,463.374
7639.401,14213.978,76.052
9084.232,19713.758,147.263
9437.668,20544.398,43.299
9815.974,13708.277,-36.722
11951.562,14496.474,-0.4
12168.124,25101.779,2.945
14272.686,22614.625,158.668
15044.794,17756.566,42.568
16442.268,27250.574,-0.9
16838.172,26084.287,-43.608
16902.545,17547.314,91.316
5324.925,16489.719,58.109
6737.229,23301.543,235.146
7642.721,14197.441,93.715
8251.505,23511.674,15.455
8490.282,15107.476,96.74
8481.945,22535.23,-9.109
9427.341,20548.133,45.045
9565.893,17643.439,29.55
10858.981,16355.322,11.809
10708.873,20712.945,52.974
11070.166,18975.711,61.919
12179.229,25108.26,-7.291
12483.414,16746.186,331.084
13174.688,15977.754,83.862
13475.007,17415.752,100.752
16722.092,25378.158,6.453
5630.151,13950.819,20.02
5565.269,20151.848,41.642
9067.323,23899.617,112.237
9411.082,20544.676,17.402
9564.193,17633.525,11.552
10144.1,23710.611,22.272
10534.553,14802.757,-23.505
11489.598,17373.82,52.226
12769.195,23050.158,-0.277
16286.355,16731.342,6.625
5504.059,20101.307,74.054
7176.678,16828.193,30.739
7271.399,15095.538,25.164
7433.669,20917.768,23.478
8275.567,18964.363,61.325
8546.56,24384.053,169.166
9815.96,21640.484,-22.221
12731.573,21173.9,193.046
14438.876,22307.182,-24.225
15179.745,25470.854,91.265
15743.395,16804.896,40.103
5330.193,20556.795,192.897
7481.171,16476.301,-21.054
8533.055,24370.98,26.221
10510.282,17997.752,-25.079
11240.536,19539.893,-21.305
12714.386,21219.58,229.624
14016.557,26779.666,117.971
15136.015,25475.918,56.239
16389.154,16741.943,35.265
4114.482,15462.39,491.44
6954.044,22032.719,121.35
7839.766,15317.224,134.735
8296.052,18724.725,-22.085
8865.224,15831.806,21.925
9719.273,25591.283,233.031
9993.826,13954.379,53.987
9961.044,19505.693,-7.872
11111.494,24514.107,-25.105
12146.33,19270.91,-1.224
13038.025,23218.154,-18.836
13796.232,15435.496,158.302
14095.272,26825.865,32.296
14942.799,23343.135,-39.497
15637.142,16801.23,65.39
15722.514,21286.01,4.012
16737.805,24725.482,51.211
6191.676,13859.265,13.79
6659.381,14683.188,17.209
7395.999,14758.552,-23.348
8280.135,21651.996,503.533
9723.169,25594.879,260.419
10063.667,17257.119,241.316
11516.589,15670.178,161.964
11974.227,14389.062,18.14
13049.548,23249.842,35.08
14636.412,15809.36,221.026
15333.387,18969.193,25.52
15753.354,21326.543,36.393
16375.999,17233.617,20.661
16744.148,24693.539,1.836
7107.172,16696.857,-7.236
7287.035,14816.039,2.851
7291.206,16047.392,-2.102
7807.745,19150.449,26.739
9736.6,25616.594,525.047
11289.985,17797.727,8.31
13077.981,23272.803,54.673
13850.499,17873.617,87.733
15679.267,16818.717,15.752
15692.755,21352.328,79.952
16380.558,27296.521,56.888
16782.477,23593.891,12.515
7261.152,14832.53,67.135
7503.737,16523.926,63.973
7486.221,20862.396,73.348
8517.305,18360.143,134.121
9062.421,16479.514,27.157
9949.495,15317.013,-31.821
11389.715,19441.111,20.267
11471.905,17373.396,36.362
12206.035,17041.479,24.891
12795.514,23104.986,71.669
13654.166,17245.611,177.284
14028.273,25017.566,35.355
14896.852,23331.242,85.621
15658.303,16912.086,68.482
16250.744,23379.949,60.324
6760.535,23448.176,105.761
7809.396,19099.258,46.818
9897.881,21528.297,4.433
10851.129,19651.836,76.623
11084.519,24539.641,51.752
12785.731,23094.371,41.315
14034.18,25003.984,119.765
14427.109,17469.391,39.477
14976.694,25509.592,52.946
15502.104,25066.9,8.988
15988.771,26338.307,-47.505
16903.922,14131.455,111.983
4942.835,17638.033,118.549
5707.535,18683.012,38.509
6757.145,23277.424,405.118
7758.992,15390.386,44.923
8337,23360.734,6.506
8220.198,24568.666,151.933
8958.486,20937.896,14.783
9684.612,16686.648,73.342
10491.771,18060.09,149.987
11899.983,20249.633,100.815
12089.807,14345.735,105.494
13082.859,23276.066,-1.637
13088.563,19984.812,54.983
14433.83,17456.076,102.091
16022.43,16134.688,55.33
4949.006,17672.621,125.331
7299.372,16017.299,36.609
7697.011,20313.648,53.515
7749.971,15415.006,-7.643
9066.514,20072.955,106.604
9616.52,18244.967,382.145
10473.739,18043.994,84.566
14035.563,17844.799,202.714
14795.235,23851.469,-3.368
16625.15,16341.206,44.831
16646.734,28784.727,43.458
17056.223,17462.564,47.502
6297.632,19984.242,-42.534
6727.229,17047.658,56.184
12080.823,17447.666,42.09
12740.846,20118.17,86.377
13103.022,21107.975,143.803
13559.171,17240.76,115.537
16351.187,27267.406,25.652
16432.803,17259.559,149.035
16651.16,28774.512,131.416
4636.388,14654.194,4.963
5654.965,21093.307,0.853
8587.618,18454.85,-2.846
8867.457,15771.688,27.072
9580.925,17057.359,280.353
9901.459,15878.656,22.353
10474.576,19979.137,120.079
10542.828,14778.931,25.53
10554.629,18053.484,69.505
10700.898,20705.16,-1.078
11169.412,18892.162,17.44
11271.158,19739.045,48.362
12115.653,19264.055,-21.479
13930.396,20166.033,54.932
14064.651,17663.217,25.156
14063.685,24302.064,34.654
14950.152,25496.822,45.415
15682.527,16814.121,-27.704
16354.129,27268.729,-10.144
16414.82,17269.385,32.696
16606.447,21956.174,66.415
5066.366,15884.404,7.814
5236.167,14176.803,-5.409
6066.479,20405.455,27.473
7271.84,20533.832,43.714
7388.639,22339.574,74.178
8864.018,15790.119,15.339
9934.426,15899.898,29.134
10689.103,20737.418,348.836
10774.06,23950.348,-20.782
11280.235,19747.533,19.699
12114.649,17493.584,43.062
12712.631,23049.168,71.774
13614.667,21091.58,20.647
14424.901,25170.088,161.973
14786.294,23845.785,-12.773
15741.585,21387.645,186.939
16904.957,13671.85,131.623
5173.603,14200.435,52.425
5500.312,19961.064,103.955
7407.248,20759.873,-12.302
7824.922,23367.926,36.814
10536.86,18079.029,84.481
11234.266,19733.869,5.897
12015.698,22682.789,113.29
12127.227,17478.943,30.524
12708.464,23036.805,150.215
12903.023,17758.621,18.827
14093.235,22496.275,-33.393
14493.806,18056.635,74.094
16804.668,16551.963,291.774
5192.238,14210.014,77.858
10547.421,14774.471,59.219
10520.771,18083.006,-35.676
12236.281,17044.494,153.304
12528.824,25752.109,106.515
13169.655,26797.848,76.345
13765.151,26345.551,-23.32
13976.481,19573.461,17.137
14386.918,18028.256,-14.254
14896.034,23529.588,72.988
16550.078,15903.461,180.667
6254.546,19998.641,27.24
6897.89,14492.833,38.525
6934.097,22054.199,104.854
6973.021,19492.619,82.644
8428.11,22551.549,91.673
10369.759,19888.512,238.407
10545.616,14782.154,-34.44
12221.574,21911.561,286.528
12784.1,21240.543,95.23
12877.844,17751.58,74.496
13576.778,17223.756,81.234
14302.831,18018.334,7.829
15282.372,27066.732,160.253
15679.888,16849.396,-18.945
15796.898,26400.021,16.757
16138.937,18331.883,238.946
16282.058,17386.666,95.918
16563.008,21904.535,61.65
16471.229,27045.811,50.338
16978.17,16472.148,34.785
6972.125,19486.426,132.062
9532.247,25574.828,28.569
9643.744,19131.283,204.686
9522.548,21682.395,39.611
9670.815,16659.355,84.708
11593.923,17889.588,184.363
11619.612,19644.336,168.65
12155.698,21972.816,425.725
13977.882,25005.301,-30.489
15622.575,22627.684,22.146
15607.041,25467.264,193.433
16309.62,15796.107,114.974
4101.811,17188.441,-10.495
5213.686,14138.805,62.601
5984.309,18337.678,14.562
6858.453,21279.945,96.87
7099.096,13625.05,-42.129
7099.032,18017.338,-27.912
7874.932,19082.943,72.098
9061.371,25074.305,158.441
11112.512,18934.863,98.488
12819.592,21189.152,68.138
15641.078,16790.926,106.853
16066.177,16182.967,68.742
16138.352,18269.719,109.81
16325.811,27273.918,-46.683
7481.15,16500.277,381.617
8265.128,18810.467,389.992
9109.322,25083.131,120.052
9936.355,21604.498,-12.282
10694.124,20734.096,-43.73
11988.854,16933.881,65.465
13577.896,16333.02,95.945
16272.833,17380.885,31.468
16893.686,13756.577,21.64
5543.688,20059.688,-26.563
6222.196,29127.766,42.071
6834.042,15792.229,6.211
8913.291,14614.623,28.493
9423.762,20299.873,-33.092
9954.546,19527.002,8.005
9952.005,21284.414,38.261
10301.974,13845.849,48.43
16251.38,23837.082,-9.376
16651.268,21929.141,8.95
16903.48,26087.906,-3.225
4430.964,18240.783,-2.979
5461.021,16457.043,83.612
5465.564,17653.332,-37.268
7832.704,15274.262,13.204
8298.013,22055.443,298.042
8427.179,23696.584,-14.462
10124.117,17312.562,-14.916
10297.307,13865.509,78.026
10790.57,16417.279,30.985
11928.236,18415.293,68.898
14948.758,23377.66,33.854
15598.436,16867.156,50.098
16647.041,21933.822,42.931
5445.722,16487.924,1.754
5459.078,17650.775,-2.652
7547.672,20930.301,23.198
8841.445,15762.865,-11.312
9924.777,15297.654,53.708
11565.157,23097.088,172.161
11935.325,18394.684,20.427
12066.945,17699.697,28.077
13655.685,27707.523,243.821
14022.993,19544.385,-2.998
14129.358,20361.146,195.91
16034.77,16133.752,166.016
16078.309,23897.172,73.461
16312.257,16801.145,-0.399
16354.617,27287.801,-5.745
16987.857,17314.791,49.869
5503.607,17842.744,13.501
8306.132,22107.285,132.284
8300.156,16931.41,-35.562
8814.572,15765.675,-19.633
9930.365,15285.797,6.293
12039.867,14509.998,16.468
13030.646,24820.113,45.622
14059.294,19547.756,34.221
14426.541,27023.195,11.835
14738.696,24629.004,19.288
15174.855,25383.02,10.864
16021.755,23919.604,137.956
16353.292,16789.471,8.104
16583.541,15830.543,14.305
4407.653,16294.925,63.477
4375.776,18325.396,135.727
6525.966,20726.023,41.823
6710.623,23170.836,38.358
7142.035,21852.217,34.544
7468.148,16508.443,-14.874
7617.916,15373.475,27.246
8575.881,15205.856,45.121
9638.223,19183.025,151.018
10103.913,19976.621,44.665
10137.342,24399.5,38.957
12093.487,22648.979,313.106
12901.141,17880.387,2.049
13188.049,21805.797,85.016
13865.473,27650.113,274.027
14953.282,18708.801,112.94
15086.286,17748.271,-0.357
16023.412,23972.02,173.21
16664.129,21927.398,33.156
4360.845,16219.164,48.353
6536.956,20706.5,35.205
6709.081,23177.492,48.04
7115.097,16681.205,21.168
9271.855,25162.537,55.824
9633.02,19176.455,49.941
10302.221,19272.658,40.602
11319.733,19617.328,220.766
11832.845,17347.137,163.657
12095.502,22657.717,155.775
13078.902,21169.402,46.832
13075.79,23484.789,118.802
13354.561,16503.262,187.796
16652.998,21932.256,3.938
16897.859,26117.621,34.805
6654.167,22277.412,34.314
8894.216,15187.961,-36.099
12231.572,17021.107,61.398
13060.771,23507.221,210.411
14034.168,24989.436,-33.547
15052.586,20989.523,47.25
14961.896,25543.078,-49.093
4259.861,14336.595,-16.644
6202.204,20026.65,87.313
6860.218,21235.41,79.962
8268.104,23524.398,53.766
9064.197,20097.625,-9.119
9452.279,17913.693,86.107
9526.288,18761.473,57.127
9929.052,19546.412,-11.785
11171.802,19006.328,64.074
11318.855,22481.342,-7.519
13696.826,23167.041,346.83
13737.535,26368.615,-34.854
14051.144,25016.396,56.319
15062.651,21017.588,98.216
15840.648,26462.859,12.7
16171.943,23838.18,37.462
16379.656,27260.654,72.637
16724.797,16144.653,4.851
5264.619,16331.812,-10.526
7029.665,14815.202,136.684
8036.722,18779.238,24.083
9484.685,20347.137,6.318
9769.938,22483.76,106.795
13267.629,22720.262,181.707
15084.744,21988.805,37.653
15040.031,26533.861,-8.222
15688.187,16817.113,55.861
16272.597,16431.719,30.628
16252.392,23891.008,549.841
6814.42,14525.437,18.347
7281.146,16861.902,150.448
7771.767,21907.797,-24.559
8083.482,19552.742,40.996
8974.855,17700.33,90.114
10700.991,20710.404,128.879
11540.562,20787.311,42.962
12923.718,26809.107,-18.904
14434.107,22245.943,624.371
16421.27,17291.611,10.706
5266.733,14150.683,-1.315
5606.685,20032.984,98.494
6794.781,21288.814,-0.547
7681.356,20383.758,-0.067
7774.682,21916.375,-22.528
10129.454,16511.096,106.478
10593.186,14812.964,65.51
10707.04,20714.848,85.853
10733.895,23211.418,361.643
11215.57,19740.189,118.668
11667.474,18009.424,63.744
12439.2,18272.416,43.574
12438.979,24955.916,-22.5
14124.721,17627.088,-14.529
15512.991,19952.094,102.509
15614.891,16793.371,47.447
16136.475,24003.629,38.141
16270.058,23227.189,61.129
5731.316,18704.699,52.874
6042.9,20374.711,57.106
7820.189,19053.842,16.366
7775.253,21909.572,12.28
7862.956,15343.706,142.65
10292.924,25911.512,122.84
10706.36,20701.271,98.524
11423.052,17313.703,70.194
11945.843,14362.015,131.785
12213.7,21910.322,111.385
12712.844,20139.611,8.598
13156.584,26875.412,-12.825
13188.432,22357.377,31.757
14640.453,27822.963,18.711
15120.333,17790.723,606.655
15515.91,19936.191,127.371
16140.319,23979.48,607.969
5117.116,14116.831,25.643
6292.864,20013.98,54.298
6969.374,15669.77,7.036
7661.322,20079.99,-9.544
7720.457,15441.771,52.01
10184.848,25910.717,114.143
10707.934,20724.586,443.376
11239.824,17092.838,82.79
11958.357,14377.605,115.617
12702.433,21230.801,87.019
12700.302,20145.85,258.917
14065.38,19421.494,18.906
15583.517,21070.551,150.257
16649.207,28012.52,501.808
4307.379,17963.117,9.559
5371.835,17702.113,94.414
7025.748,16756.562,40.889
7863.538,15280.682,96.51
8295.182,19670.598,-39.226
8877.517,20975.35,75.804
10296.479,19313.475,-26.442
11404.473,16034.826,146.582
13649.619,25183.607,206.81
14621.782,22367.934,136.931
15172.504,19059.854,435.164
15543.948,21080.34,-32.458
15643.592,22726.273,181.367
16379.086,16741.082,75.763
6177.127,20009.359,-44.005
6167.051,22163.166,254.985
7514.975,20988.18,-25.049
7784.67,15284.106,63.789
7990.936,19487.629,54.022
8266.161,18874.361,-35.364
11219.943,25295.5,479.389
11512.695,23087.578,185.601
12092.951,25192.818,47.011
15094.469,19076.865,167.933
15631.991,21161.244,-3.973
15672.198,22643.762,8.373
16316.675,27272.354,20.567
16604.664,27909.926,114.859
4399.771,18281.178,-6.881
7515.428,20994.5,18.849
7702.39,15343.943,146.233
8895.179,14618.631,60.233
10491.84,25708.232,-11.304
12574.919,25785.646,87.125
12990.723,24878.943,16.6
13941.812,27456.863,131.546
15106.64,19022.809,222.437
15659.739,22651.648,84.497
15834.459,21466.229,-22.409
16148.567,18170.129,33.511
6899.427,14486.732,69.523
8183.315,21509.143,62.212
8610.721,22762.883,-14.703
9538.05,17840.428,-0.32
9529.039,22352.619,-32.936
9672.665,16675.195,6.904
9876.933,21244.664,33.467
10709.796,20720.354,230.7
11114.946,24660.754,4.906
12033.724,19252.525,132.395
15828.645,21460.291,27.325
16212.33,18151.234,-48.821
16463.26,27243.543,9.651
5487.413,16497.523,27.855
6942.396,19378.17,31.562
7072.743,14941.412,102.158
8294.379,23576.014,91.327
9038.572,17707.754,73.335
10047.938,17311.604,178.244
10249.988,13885.244,5.68
10745.981,16449.758,66.954
11559.856,24862.775,-34.137
11801.144,17345.381,104.424
15504.7,18321.646,97.456
15928.025,26450.221,101.339
16279.813,16316.035,24.481
5927.153,16128.054,55.979
8467.916,15196.573,63.223
8596.955,22709.928,101.736
10059.461,17301.055,43.081
11072.433,24551.816,11.566
11634.092,17304.143,141.055
12088.545,18740.293,212.276
13839.037,26393.053,19.366
15988.382,26293.105,-9.519
5923.73,16106.66,16.313
7100.089,18014.727,162.95
7166.685,21801.422,-8.257
10000.477,18518.084,219.592
10393.948,20018.492,286.612
10698.932,20727.393,29.437
11493.802,24942.871,-47.617
11767.048,17297.086,116.425
11863.54,20214.049,146.467
13189.022,21797.383,73.949
13836.391,26418.705,52.595
13920.957,27489.883,204.568
14112.654,20393.25,32.637
14984.054,25507.424,222.642
15733.356,21332.406,51.958
15940.458,26410.98,-11.716
5249.38,14169.238,99.15
7094.596,18027.309,90.654
7012.46,19399.314,-1.24
7444.824,20914.49,-29.127
8871.66,20996.998,39.768
9122.896,25150.768,-5.146
9841.729,13808.203,83.573
9935.301,21612.936,156.957
10479.358,18068.457,482.77
11757.853,17353.461,171.322
12157.551,19140.338,671.556
13181.387,21797.223,33.049
14590.059,15499.527,71.08
14990.898,25462.779,20.941
15919.213,26345.299,-21.671
5447.391,16391.426,-32.919
6935.819,15751.408,39.526
9841.216,13804.85,31.013
11915.382,17029.656,300.406
12237.383,19247.988,148.485
13462.018,21032.848,617.817
14748.516,21561.889,60.287
14939.308,25508.836,30.682
15610.216,21144.115,106.411
15917.648,26433.355,-20.967
16220.422,18202.309,136.102
5426.259,16337.182,19.943
6243.716,22062.645,14.68
7076.991,21985.273,7.445
7792.565,18996.867,-5.101
8253.515,22110.043,35.169
8962.888,15214.109,14.325
10098.391,17243.291,49.958
11666.671,23101.5,7.406
14022.137,24464.977,26.006
15600.107,21136.598,95.819
16348.315,16748.529,1.868
6180.294,22169.709,117.231
6518.164,20669.551,142.426
6912.451,15943.813,19.499
7333.909,14873.457,409.071
7295.186,22148.365,30.173
9149.59,25068.678,206.864
10591.259,14795.964,2.89
10709.716,20734.191,670.239
11592.856,18032.975,37.339
12054.132,22610.637,120.021
12259.306,19160.963,451.871
15845.518,26454.057,57.623
16554.725,15789.582,100.24
16574.609,21929.301,236.92
4474.809,18299.844,49.621
6159.531,22205.68,14.645
6509.828,20631.254,30.566
7077.709,15024.348,135.346
7302.561,16037.146,-28.416
7496.562,20836.301,31.138
